NOTICE_DATE,JOB_SITE_NAME,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME,,,,,,,,,,,,,
28-Dec-15,New York Life - Long Term Care Ins.,Travis,Capital Area WDA,50,01-Apr-16,28-Dec-15,Austin,,,,,,,,,,,,,
23-Dec-15,Boeing Company,Harris,Gulf Coast WDA,29,19-Feb-16,23-Dec-15,Houston,,,,,,,,,,,,,
22-Dec-15,Aramark - Wichita Falls,Wichita,North Texas WDA,114,15-Jan-16,22-Dec-15,Wichita Falls,,,,,,,,,,,,,
18-Dec-15,L.R. Texas dba CSS Industires,El Paso,Upper Rio Grande WDA,70,06-Feb-16,18-Dec-15,El Paso,,,,,,,,,,,,,
16-Dec-15,Dresser Rand ( A Siemens Business),Harris,Gulf Coast WDA,72,05-Mar-16,16-Dec-15,Houston,,,,,,,,,,,,,
15-Dec-15,Daiichi Sankyo,Tarrant,Tarrant County WDA,18,11-Dec-15,15-Dec-15,Westlake,,,,,,,,,,,,,
15-Dec-15,Millennium 1 Solutions,Bexar,Alamo WDA,106,11-Mar-16,15-Dec-15,San Antonio,,,,,,,,,,,,,
07-Dec-15,PCH Communications dba Commonground-MGS,Harris,Gulf Coast WDA,6,05-Dec-15,07-Dec-15,Houston,,,,,,,,,,,,,
07-Dec-15,Cameron International Corp.-Topsides Controls Group,Harris,Gulf Coast WDA,55,01-Feb-16,07-Dec-15,Houston,,,,,,,,,,,,,
07-Dec-15,"Aramark Healthcare Services, LLC",Harris,Gulf Coast WDA,324,07-Dec-16,07-Dec-15,Houston,,,,,,,,,,,,,
01-Dec-15,"YP Holdings, LLC",Dallas,Dallas County WDA,100,30-Jan-15,01-Dec-15,Dallas,,,,,,,,,,,,,
30-Nov-15,"Arruth Associates,Inc.",Harris,Gulf Coast WDA,93,25-Nov-15,30-Nov-15,Houston,,,,,,,,,,,,,
30-Nov-15,Sulzer Pumps (US) Inc.,Waller,Gulf Coast WDA,115,29-Jan-16,30-Nov-15,Brookshire,,,,,,,,,,,,,
30-Nov-15,Noble Drilling (US) LLC - Noble Jim Day Rig,Fort Bend,Gulf Coast WDA,130,26-Jan-16,30-Nov-15,Sugar Land,,,,,,,,,,,,,
30-Nov-15,Boeing Company,Harris,Gulf Coast WDA,5,22-Jan-16,30-Nov-15,Houston,,,,,,,,,,,,,
19-Nov-15,"Williams Sonoma, Inc.",Tarrant,Tarrant County WDA,85,19-Jan-16,19-Nov-15,Arlington,,,,,,,,,,,,,
17-Nov-15,"AECOM-Flint Energy Services, Inc.-Kilgore",Gregg,East Texas WDA,43,16-Jan-16,17-Nov-15,Kilgore,,,,,,,,,,,,,
17-Nov-15,"AECOM-Flint Energy Services, Inc.-Victoria",Victoria,Golden Crescent WDA,43,15-Jan-16,17-Nov-15,Victoria,,,,,,,,,,,,,
17-Nov-15,Jacobs Field Services N.A.-Marathon Galveston Bay,Galveston,Gulf Coast WDA,196,23-Jan-16,17-Nov-15,Texas City,,,,,,,,,,,,,
16-Nov-15,First Transit-Transit Management-McKinney,Collin,North Central Texas WDA,70,16-Jan-16,16-Nov-15,McKinney,,,,,,,,,,,,,
16-Nov-15,First Transit-Transit Management -Sherman,Grayson,Texoma WDA,70,16-Jan-16,16-Nov-15,Sherman,,,,,,,,,,,,,
13-Nov-15,"Topsail Staffing, LLC-HealthPRO",Dallas,Dallas County WDA,15,31-Dec-15,13-Nov-15,Dallas,,,,,,,,,,,,,
13-Nov-15,"Topsail Staffing, LLC-HealthPPO-Preston Rd.",Dallas,Dallas County WDA,15,31-Dec-15,13-Nov-15,Dallas,,,,,,,,,,,,,
13-Nov-15,"Topsail Staffing, LLC-HealthPRO- Bedford",Tarrant,Tarrant County WDA,15,31-Dec-15,13-Nov-15,Bedford,,,,,,,,,,,,,
13-Nov-15,"Topsail Staffing, LLC-HealthPRO-Emerald Dr.",Dallas,Dallas County WDA,15,31-Dec-15,13-Nov-15,Dallas,,,,,,,,,,,,,
13-Nov-15,Cameron International- Thomas Road,Harris,Gulf Coast WDA,75,11-Jan-16,13-Nov-15,Houston,,,,,,,,,,,,,
13-Nov-15,"Trelleborg Offshoe US, Inc. - Hardy Road",Harris,Gulf Coast WDA,100,04-Nov-15,13-Nov-15,Houston,,,,,,,,,,,,,
13-Nov-15,"Trelleborg Offshore US, Inc.-Rankin Road",Harris,Gulf Coast WDA,100,04-Nov-15,13-Nov-15,Houston,,,,,,,,,,,,,
12-Nov-15,TransLogistics Solutions of North Texas (TLNT),Grayson,Texoma WDA,58,12-Nov-15,12-Nov-15,Sherman,,,,,,,,,,,,,
12-Nov-15,National Oilwell Varco-San Angelo2,Tom Green,Concho Valley WDA,120,15-Jan-16,12-Nov-15,San Angelo,,,,,,,,,,,,,
04-Nov-15,Fidelity Exploration & Production Company,Rusk,East Texas WDA,2,30-Jun-16,04-Nov-15,Minden,,,,,,,,,,,,,
04-Nov-15,Boeing Company,Harris,Gulf Coast WDA,11,01-Jan-16,04-Nov-15,Houston,,,,,,,,,,,,,
02-Nov-15,Forest Park Medical Center,Dallas,Dallas County WDA,196,30-Oct-15,02-Nov-15,Dallas,,,,,,,,,,,,,
02-Nov-15,Gulf Greyhound Park,Galveston,Gulf Coast WDA,125,01-Jan-16,02-Nov-15,La Marque,,,,,,,,,,,,,
30-Oct-15,American Airlines-(TX Aero Engine Service LLC-TAESL,Denton,North Central Texas WDA,595,31-Jan-16,30-Oct-15,Ft. Worth,,,,,,,,,,,,,
29-Oct-15,"Infinity Construction Services, LP",Brazoria,Gulf Coast WDA,389,07-Dec-15,29-Oct-15,Freeport,,,,,,,,,,,,,
28-Oct-15,"MV Transportation, Inc.- Houston",Harris,Gulf Coast WDA,333,31-Dec-15,28-Oct-15,Houston,,,,,,,,,,,,,
26-Oct-15,Vantage Deepwater Drilling Inc.,Harris,Gulf Coast WDA,135,30-Sep-15,26-Oct-15,Houston,,,,,,,,,,,,,
20-Oct-15,Del Taco - Dallas,Dallas,Dallas County WDA,18,15-Dec-15,20-Oct-15,Dallas,,,,,,,,,,,,,
20-Oct-15,Del Taco - Denton,Denton,North Central Texas WDA,17,15-Dec-15,20-Oct-15,Denton,,,,,,,,,,,,,
20-Oct-15,Del Taco - Frisco,Collin,North Central Texas WDA,23,15-Dec-15,20-Oct-15,Frisco,,,,,,,,,,,,,
20-Oct-15,Del Taco - Dallas2,Dallas,Dallas County WDA,16,15-Dec-15,20-Oct-15,Dallas,,,,,,,,,,,,,
20-Oct-15,Del Taco - Little Elm,Denton,North Central Texas WDA,19,15-Dec-15,20-Oct-15,Little Elm,,,,,,,,,,,,,
20-Oct-15,Del Taco - Cedar Park,Williamson,Rural Capital WDA,20,15-Dec-15,20-Oct-15,Cedar Park,,,,,,,,,,,,,
20-Oct-15,Del Taco - Lewisville,Denton,North Central Texas WDA,20,15-Dec-15,20-Oct-15,Lewisville,,,,,,,,,,,,,
20-Oct-15,Del Taco - Round Rock,Williamson,Rural Capital WDA,19,15-Dec-15,20-Oct-15,Round Rock,,,,,,,,,,,,,
20-Oct-15,Del Taco - San Marcos,Hays,Rural Capital WDA,15,15-Dec-15,20-Oct-15,San Marcos,,,,,,,,,,,,,
20-Oct-15,Del Taco-Mckinney,Collin,North Central Texas WDA,14,15-Dec-15,20-Oct-15,McKinney,,,,,,,,,,,,,
20-Oct-15,Del Taco - San Antonio,Bexar,Alamo WDA,21,15-Dec-15,20-Oct-15,San Antonio,,,,,,,,,,,,,
20-Oct-15,INVISTA,Orange,South East Texas WDA,110,18-Dec-15,20-Oct-15,Orange,,,,,,,,,,,,,
20-Oct-15,Del Taco - Plano,Collin,North Central Texas WDA,16,15-Dec-15,20-Oct-15,Plano,,,,,,,,,,,,,
19-Oct-15,Forum Energy Technologies,Cooke,Texoma WDA,60,16-Oct-15,19-Oct-15,Gainesville,,,,,,,,,,,,,
16-Oct-15,Clarke American (Harland Clarke)-San Antonio,Bexar,Alamo WDA,107,30-Jan-16,16-Oct-15,San Antonio,,,,,,,,,,,,,
16-Oct-15,Forest Park Medical Center-San Antonio,Bexar,Alamo WDA,139,15-Oct-15,16-Oct-15,San Antonio,,,,,,,,,,,,,
15-Oct-15,Boeing Company,Harris,Gulf Coast WDA,14,11-Dec-15,15-Oct-15,Houston,,,,,,,,,,,,,
12-Oct-15,MullinTBG,Dallas,Dallas County WDA,7,07-Dec-15,12-Oct-15,Dallas,,,,,,,,,,,,,
12-Oct-15,Hewlett Packard - Houston2,Harris,Gulf Coast WDA,16,09-Oct-15,12-Oct-15,Houston,,,,,,,,,,,,,
12-Oct-15,Barclays Capital-Dallas,Dallas,Dallas County WDA,16,28-Dec-15,12-Oct-15,Dallas,,,,,,,,,,,,,
12-Oct-15,Barclays Capital-Houston,Harris,Gulf Coast WDA,12,28-Dec-15,12-Oct-15,Houston,,,,,,,,,,,,,
01-Oct-15,Doyon Security Services,El Paso,Upper Rio Grande WDA,450,30-Nov-15,01-Oct-15,El Paso,,,,,,,,,,,,,
29-Sep-15,Boeing Company,Harris,Gulf Coast WDA,15,20-Nov-15,29-Sep-15,Houston,,,,,,,,,,,,,
29-Sep-15,AT&T-Houston,Harris,Gulf Coast WDA,201,21-Nov-15,29-Sep-15,Houston,,,,,,,,,,,,,
24-Sep-15,National Oilwell Varco-Lockwood Dr.,Harris,Gulf Coast WDA,85,26-Nov-15,24-Sep-15,Houston,,,,,,,,,,,,,
22-Sep-15,Hercules Offshore,Harris,Gulf Coast WDA,50,21-Nov-15,22-Sep-15,Houston,,,,,,,,,,,,,
22-Sep-15,ABM Janitorial Services,Harris,Gulf Coast WDA,260,31-Oct-15,22-Sep-15,Houston,,,,,,,,,,,,,
21-Sep-15,"KW International, LLC",Harris,Gulf Coast WDA,47,21-Sep-15,21-Sep-15,Houston,,,,,,,,,,,,,
17-Sep-15,Peerless Manufacturing-Dallas,Archer,North Texas WDA,70,16-Nov-15,17-Sep-15,Wichita Falls,,,,,,,,,,,,,
15-Sep-15,USAA-Addison,Dallas,Dallas County WDA,105,06-Nov-15,15-Sep-15,Addison,,,,,,,,,,,,,
15-Sep-15,Lockheed Martin- Commercial Engine Solutions,Bexar,Alamo WDA,87,19-Nov-15,15-Sep-15,San Antonio,,,,,,,,,,,,,
11-Sep-15,"PFSweb, Inc.",Houston,Tarrant County WDA,61,31-Dec-15,11-Sep-15,Grapeland,,,,,,,,,,,,,
03-Sep-15,Cameron International-Houston,Harris,Gulf Coast WDA,150,02-Nov-15,03-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Park Ten Pl.,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Dairy Ashford,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Westlake Park2,Harris,Gulf Coast WDA,50,01-Sep-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-St. Mary's,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Katy Frwy,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Barker Cypress,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Post Oak,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-JFK Blvd.,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,Bronco Oilfield Services-Longview,Harrison,East Texas WDA,52,30-Oct-15,01-Sep-15,Longview,,,,,,,,,,,,,
01-Sep-15,Texas Health Care,Tarrant,Tarrant County WDA,65,31-Oct-15,01-Sep-15,Ft. Worth,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Westlake Park,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
01-Sep-15,ConocoPhillips-Threadneedle,Harris,Gulf Coast WDA,50,30-Oct-15,01-Sep-15,Houston,,,,,,,,,,,,,
31-Aug-15,"Lufkin Industries, (GE Oil & Gas)",Angelina,Deep East Texas WDA,176,10-Sep-15,31-Aug-15,Lufkin,,,,,,,,,,,,,
28-Aug-15,Hewlett Packard - Houston2,Harris,Gulf Coast WDA,70,28-Aug-15,28-Aug-15,Houston,,,,,,,,,,,,,
27-Aug-15,Timberlawn Mental Health System,Dallas,Dallas County WDA,80,27-Aug-15,27-Aug-15,Dallas,,,,,,,,,,,,,
27-Aug-15,Timberlawn -Garland,Dallas,Dallas County WDA,80,27-Aug-15,27-Aug-15,Garland,,,,,,,,,,,,,
26-Aug-15,Boeing Company,Harris,Gulf Coast WDA,70,23-Oct-15,26-Aug-15,Houston,,,,,,,,,,,,,
24-Aug-15,Lamons Gasket Company,Harris,Gulf Coast WDA,77,23-Oct-15,24-Aug-15,Houston,,,,,,,,,,,,,
12-Aug-15,Chevron-Two Allen Center,Harris,Gulf Coast WDA,237,12-Oct-15,12-Aug-15,Houston,,,,,,,,,,,,,
12-Aug-15,Chevron-Smith St.,Harris,Gulf Coast WDA,237,12-Oct-15,12-Aug-15,Houston,,,,,,,,,,,,,
12-Aug-15,"Chevron USA, Inc. - Houston2",Harris,Gulf Coast WDA,237,12-Oct-15,12-Aug-15,Houston,,,,,,,,,,,,,
12-Aug-15,"Chevron USA, Inc.",Harris,Gulf Coast WDA,239,12-Oct-15,12-Aug-15,Houston,,,,,,,,,,,,,
10-Aug-15,Color Spot Nurseries-Waco,McLennan,Heart of Texas WDA,43,30-Aug-15,10-Aug-15,Waco,,,,,,,,,,,,,
10-Aug-15,Color Spot Nurseries-Walnut Springs,Bosque,Heart of Texas WDA,75,30-Aug-15,10-Aug-15,Walnut Springs,,,,,,,,,,,,,
07-Aug-15,National Oilwell Varco-Fiberglass Systems,Palo Pinto,North Central Texas WDA,110,06-Aug-15,07-Aug-15,Mineral Wells,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions-New Braunfels,Comal,Alamo WDA,7,01-Oct-15,31-Jul-15,New Braunfels,,,,,,,,,,,,,
31-Jul-15,National Oilwell Varco-Willis,Montgomery,Gulf Coast WDA,150,16-Aug-15,31-Jul-15,Willis,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions-Boerne,Kendall,Alamo WDA,1,01-Oct-15,31-Jul-15,Boerne,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions-Hondo,Medina,Alamo WDA,2,01-Oct-15,31-Jul-15,Hondo,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions- Kerville,Kerr,Alamo WDA,7,01-Oct-15,31-Jul-15,Kerrville,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions - Pearsal,Frio,Alamo WDA,2,01-Oct-15,31-Jul-15,Pearsall,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions - Pleasanton,Atascosa,Alamo WDA,4,01-Oct-15,31-Jul-15,Pleasanton,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions- Houston St.,Bexar,Alamo WDA,18,01-Oct-15,31-Jul-15,San Antonio,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions-Walzem,Bexar,Alamo WDA,25,01-Oct-15,31-Jul-15,San Antonio,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions - Hillcrest,Bexar,Alamo WDA,23,01-Oct-15,31-Jul-15,San Antonio,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions - Marbach,Bexar,Alamo WDA,17,01-Oct-15,31-Jul-15,San Antonio,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions - S. Flores,Bexar,Alamo WDA,46,01-Oct-15,31-Jul-15,San Antonio,,,,,,,,,,,,,
31-Jul-15,Dynamic Workforce Solutions - Kennedy,Austin,Alamo WDA,1,01-Oct-15,31-Jul-15,Kenney,,,,,,,,,,,,,
31-Jul-15,Cal Dive International-Pt. Arthur,Jefferson,South East Texas WDA,126,31-Aug-15,31-Jul-15,Port Arthur,,,,,,,,,,,,,
31-Jul-15,Cal Dive International,Harris,Gulf Coast WDA,126,31-Aug-15,31-Jul-15,Houston,,,,,,,,,,,,,
31-Jul-15,National Oilwell Varco-Willis,Montgomery,Gulf Coast WDA,150,16-Aug-15,31-Jul-15,Willis,,,,,,,,,,,,,
30-Jul-15,"EZCORP, Inc.",Travis,Capital Area WDA,98,29-Jul-15,30-Jul-15,Austin,,,,,,,,,,,,,
30-Jul-15,Silverleaf Resorts-Tyler,Smith,East Texas WDA,33,28-Sep-15,30-Jul-15,Tyler,,,,,,,,,,,,,
30-Jul-15,Silverleaf Resorts-Irving,Dallas,Dallas County WDA,83,28-Sep-15,30-Jul-15,Irving,,,,,,,,,,,,,
30-Jul-15,Silvereaf Resorts- Holly Lake Ranch,Wood,East Texas WDA,18,28-Sep-15,30-Jul-15,Hawkins,,,,,,,,,,,,,
30-Jul-15,Silverleaf Resorts-Pantego,Tarrant,Tarrant County WDA,120,28-Sep-15,30-Jul-15,Pantego,,,,,,,,,,,,,
24-Jul-15,Maxim Integrated Products-Lone Star Office,Dallas,Dallas County WDA,27,25-Sep-15,24-Jul-15,Dallas,,,,,,,,,,,,,
22-Jul-15,The Tatitlek Corp.-Tatilek Traning Services,El Paso,Upper Rio Grande WDA,64,30-Sep-15,22-Jul-15,Fort Bliss,,,,,,,,,,,,,
21-Jul-15,HOWCO,Dewitt,Golden Crescent WDA,17,20-Jul-15,21-Jul-15,Yorktown,,,,,,,,,,,,,
20-Jul-15,Flextronics-Waco,Collin,North Central Texas WDA,168,01-Oct-15,20-Jul-15,Plano,,,,,,,,,,,,,
20-Jul-15,"TimkenSteel Matrial Services, LLC",Harris,Gulf Coast WDA,39,21-Jul-15,20-Jul-15,Houston,,,,,,,,,,,,,
17-Jul-15,Sun Products Corporation,Harris,Gulf Coast WDA,113,12-Sep-15,17-Jul-15,Pasadena,,,,,,,,,,,,,
16-Jul-15,NCS Pearson,Travis,Capital Area WDA,140,16-Sep-15,16-Jul-15,Austin,,,,,,,,,,,,,
13-Jul-15,First Transit-Austin,Travis,Capital Area WDA,342,01-Oct-15,13-Jul-15,Austin,,,,,,,,,,,,,
08-Jul-15,Baylor Medical Center - Our Children's House at Baylor - Dallas,Dallas,Dallas County WDA,181,08-Sep-15,08-Jul-15,Dallas,,,,,,,,,,,,,
07-Jul-15,Noble Energy-Rosetta Resources Inc.,Harris,Gulf Coast WDA,306,20-Jul-15,07-Jul-15,Houston,,,,,,,,,,,,,
02-Jul-15,"Wedge Energy Services, LLC",Johnson,North Central Texas WDA,46,04-Sep-15,02-Jul-15,Joshua,,,,,,,,,,,,,
01-Jul-15,University of TX-Pan American,Hidalgo,Lower Rio Grande Valley WDA,2424,31-Aug-15,01-Jul-15,Edinburg,,,,,,,,,,,,,
